Index,Date,Price,MAV144,MAV12
5369,29/07/1999,253.9,276.1895833,275.4541667
5370,30/07/1999,255.6,275.9427083,275.5333333
5371,2/08/1999,255.4,275.7034722,275.5416667
5372,3/08/1999,256,275.4989583,275.7666667
5373,4/08/1999,255.9,275.2920139,275.7833333
5374,5/08/1999,256,275.0840278,275.9541667
5375,6/08/1999,255.8,274.86875,276.2
5376,9/08/1999,256.5,274.6604167,276.3666667
5377,10/08/1999,256.5,274.4555556,276.5791667
5378,11/08/1999,257.8,274.2472222,276.7833333
5379,12/08/1999,260.3,274.0618056,277.35
5380,13/08/1999,260.5,273.8725694,277.8375
5381,16/08/1999,259,273.6774306,278.2458333
5382,17/08/1999,259.7,273.5097222,278.725
5383,18/08/1999,261.3,273.3552083,279.2
5384,19/08/1999,258,273.1649306,279.4208333
5385,20/08/1999,258.3,272.9659722,279.6083333
5386,23/08/1999,255.9,272.7392361,279.6125
5387,24/08/1999,253.4,272.5069444,279.3958333
5388,25/08/1999,252.9,272.2680556,279.1541667
5389,26/08/1999,253.2,272.0163194,278.875
5390,27/08/1999,253.8,271.7729167,278.65
5391,30/08/1999,253.8,271.5423611,278.3208333
5392,31/08/1999,254.8,271.3104167,277.8625
5393,1/09/1999,254.7,271.0840278,277.3833333
5394,2/09/1999,254.2,270.8413194,276.9833333
5395,3/09/1999,254.4,270.5996528,276.5458333
5396,6/09/1999,254.6,270.3864583,275.9875
5397,7/09/1999,255.6,270.1770833,275.7875
5398,8/09/1999,256.2,269.971875,275.6125
5399,9/09/1999,256.9,269.7673611,275.6958333
5400,10/09/1999,256,269.5506944,275.9125
5401,13/09/1999,256.3,269.3395833,276.2
5402,14/09/1999,256.8,269.1267361,276.5
5403,15/09/1999,257.2,268.9232639,276.7791667
5404,16/09/1999,255.9,268.7069444,276.9541667
5405,17/09/1999,255.1,268.4875,276.9791667
5406,20/09/1999,255.4,268.259375,277.0375
5407,21/09/1999,258.9,268.0711806,277.425
5408,22/09/1999,263.4,267.9024306,278.175
5409,23/09/1999,264.4,267.7388889,278.9875
5410,24/09/1999,270,267.6034722,280.1875
5411,27/09/1999,281.1,267.5211806,282.2666667
5412,28/09/1999,301.5,267.5885417,285.9833333
5413,29/09/1999,307,267.6788194,290.2333333
5414,30/09/1999,299,267.7239583,293.7916667
5415,1/10/1999,307.5,267.8475694,298.0208333
5416,4/10/1999,312.8,268.0541667,302.6541667
5417,5/10/1999,325.5,268.3375,308.4541667
5418,6/10/1999,318.3,268.5774306,313.7166667
5419,7/10/1999,323.5,268.8538194,319.3916667
5420,8/10/1999,323.3,269.1243056,324.7583333
5421,11/10/1999,317.8,269.3579861,329.2875
5422,12/10/1999,320.3,269.6079861,333.9458333
5423,13/10/1999,321.8,269.8743056,338.2583333
5424,14/10/1999,321,270.1604167,341.5833333
5425,15/10/1999,315.8,270.4076389,342.7708333
5426,18/10/1999,311.8,270.6309028,343.1666667
5427,19/10/1999,309.5,270.8395833,344.0416667
5428,20/10/1999,307,271.0232639,344
5429,21/10/1999,302.9,271.178125,343.175
5430,22/10/1999,302.4,271.3298611,341.25
5431,25/10/1999,302,271.4930556,339.8958333
5432,26/10/1999,296.4,271.6059028,337.6375
5433,27/10/1999,290.6,271.6725694,334.9166667
5434,28/10/1999,296.3,271.78125,333.125
5435,29/10/1999,299.1,271.8916667,331.3625
5436,1/11/1999,291.4,271.9465278,328.8291667
5437,2/11/1999,290.8,271.9975694,326.3083333
5438,3/11/1999,291,272.0486111,324.2458333
5439,4/11/1999,290.6,272.0930556,322.4833333
5440,5/11/1999,289.7,272.13125,320.8333333
5441,8/11/1999,288.3,272.1583333,319.2708333
5442,9/11/1999,290.8,272.2104167,318.2625
5443,10/11/1999,295.8,272.2961806,317.7083333
5444,11/11/1999,296,272.384375,317.2083333
5445,12/11/1999,291.3,272.4520833,316.7791667
5446,15/11/1999,290.9,272.5204861,316.8041667
5447,16/11/1999,294.3,272.5986111,316.6375
5448,17/11/1999,293.7,272.6725694,316.1833333
5449,18/11/1999,293.6,272.7211806,316.3708333
5450,19/11/1999,293.8,272.7708333,316.6208333
5451,22/11/1999,294.9,272.8375,316.9458333
5452,23/11/1999,297.3,272.915625,317.5
5453,24/11/1999,297.5,272.9819444,318.15
5454,25/11/1999,298.4,273.0930556,318.9958333
5455,26/11/1999,296.9,273.2239583,319.5041667
5456,29/11/1999,292.3,273.3128472,319.2125
5457,30/11/1999,291.4,273.4086806,318.825
5458,1/12/1999,289.2,273.4871528,318.65
5459,2/12/1999,286,273.5565972,318.2416667
5460,3/12/1999,282.8,273.6027778,317.2833333
5461,6/12/1999,276.1,273.6100694,315.8208333
5462,7/12/1999,279.3,273.6569444,314.625
5463,8/12/1999,281,273.7052083,313.5583333
5464,9/12/1999,279,273.7447917,312.2333333
5465,10/12/1999,280.7,273.8034722,310.85
5466,13/12/1999,279.5,273.8576389,309.35
5467,14/12/1999,279.3,273.9253472,307.7541667
5468,15/12/1999,280.1,274.0024306,306.3541667
5469,16/12/1999,280.3,274.0836806,305.3583333
5470,17/12/1999,284.2,274.1916667,304.7583333
5471,20/12/1999,284.3,274.3125,304.35
5472,21/12/1999,282.8,274.4208333,304.0791667
5473,22/12/1999,285.8,274.5666667,304.3291667
5474,23/12/1999,287.3,274.7194444,305.2625
5475,24/12/1999,287.3,274.8701389,305.9333333
5476,27/12/1999,287.3,275.0434028,306.4625
5477,28/12/1999,287.3,275.2239583,307.1541667
5478,29/12/1999,290.9,275.4482639,308.0083333
5479,30/12/1999,290.3,275.6604167,308.9041667
5480,31/12/1999,290.3,275.8680556,309.8208333
5481,3/01/2000,290.3,276.078125,310.6708333
5482,4/01/2000,281.5,276.2364583,310.7708333
5483,5/01/2000,280.5,276.3913194,310.4625
5484,6/01/2000,279.4,276.5333333,310.0583333
5485,7/01/2000,282.1,276.6916667,310.0041667
5486,10/01/2000,281.6,276.8517361,309.6583333
5487,11/01/2000,282.3,277.0121528,309.2375
5488,12/01/2000,282.3,277.165625,308.8166667
5489,13/01/2000,282.1,277.3142361,308.3833333
5490,14/01/2000,283.3,277.4739583,308.05
5491,17/01/2000,285.4,277.6361111,307.5875
5492,18/01/2000,285.8,277.8083333,307.2166667
5493,19/01/2000,287.7,277.9822917,307
5494,20/01/2000,288.1,278.1559028,306.8208333
5495,21/01/2000,287.8,278.3361111,307.3416667
5496,24/01/2000,287.2,278.5416667,307.9041667
5497,25/01/2000,288,278.75625,308.6208333
5498,26/01/2000,285.9,278.9555556,308.9375
5499,27/01/2000,285.6,279.1517361,309.2666667
5500,28/01/2000,286.8,279.3652778,309.6416667
5501,31/01/2000,283.3,279.5642361,309.7291667
5502,1/02/2000,283,279.7569444,309.8041667
5503,2/02/2000,285.6,279.98125,309.9958333
5504,3/02/2000,285.1,280.1854167,309.9708333
5505,4/02/2000,293.7,280.4611111,310.625
5506,7/02/2000,312.7,280.8770833,312.7125
5507,8/02/2000,296.3,281.1670139,313.3916667
5508,9/02/2000,308.6,281.5465278,315.1291667
5509,10/02/2000,309,281.9194444,316.9458333
5510,11/02/2000,311.5,282.3222222,318.9041667
5511,14/02/2000,308.4,282.6954861,320.775
5512,15/02/2000,304.3,283.04375,322.3333333
5513,16/02/2000,302.5,283.38125,323.6458333
5514,17/02/2000,304.8,283.7225694,325.4333333
5515,18/02/2000,303.6,284.0572917,327.1458333
5516,21/02/2000,305.3,284.3993056,328.7833333
5517,22/02/2000,302.3,284.7215278,330.2166667
5518,23/02/2000,302,285.0409722,330.9125
5519,24/02/2000,298.8,285.3395833,329.75
5520,25/02/2000,294,285.6,329.5625
5521,28/02/2000,292.5,285.85,328.2208333
5522,29/02/2000,293.7,286.0993056,326.9416667
5523,1/03/2000,292.9,286.3256944,325.3916667
5524,2/03/2000,289.9,286.5302083,323.8541667
5525,3/03/2000,288.5,286.7350694,322.5416667
5526,6/03/2000,288.8,286.9375,321.4
5527,7/03/2000,289.8,287.1350694,320.15
5528,8/03/2000,291.2,287.365625,319.1208333
5529,9/03/2000,290.5,287.5895833,317.8916667
5530,10/03/2000,290.3,287.828125,316.8916667
5531,13/03/2000,290.7,288.0868056,315.9458333
5532,14/03/2000,288.8,288.3361111,315.1125
5533,15/03/2000,289.2,288.5861111,314.7083333
5534,16/03/2000,287.4,288.8190972,314.2791667
5535,17/03/2000,283.9,289.028125,313.4666667
5536,20/03/2000,285.8,289.2430556,312.8708333
5537,21/03/2000,285.2,289.4545139,312.475
5538,22/03/2000,287.8,289.6878472,312.4166667
5539,23/03/2000,284.8,289.8986111,312.0791667
5540,24/03/2000,284.9,290.1086806,311.6708333
5541,27/03/2000,284.2,290.3069444,311.0833333
5542,28/03/2000,280.7,290.4770833,310.2625
5543,29/03/2000,279.8,290.6357639,309.3875
5544,30/03/2000,275.8,290.7729167,308.1458333
5545,31/03/2000,276.8,290.9149306,307.1458333
5546,3/04/2000,277.5,291.0590278,306.175
5547,4/04/2000,276.9,291.1958333,305.3
5548,5/04/2000,281.3,291.3722222,305.0833333
5549,6/04/2000,279.4,291.540625,304.55
5550,7/04/2000,280.2,291.7125,304.1333333
5551,10/04/2000,282.3,291.875,303.6708333
5552,11/04/2000,282.5,292.0076389,303.4833333
5553,12/04/2000,280.4,292.1190972,303.1125
5554,13/04/2000,281.4,292.1982639,302.8833333
5555,14/04/2000,282,292.2045139,302.9958333
5556,17/04/2000,281.8,292.0673611,303.1625
5557,18/04/2000,281.1,291.8875,303.6083333
5558,19/04/2000,281.4,291.7649306,303.9916667
5559,20/04/2000,279.9,291.5729167,304.1875
5560,21/04/2000,279.9,291.3444444,304.4375
5561,24/04/2000,279.9,291.0274306,304.3166667
5562,25/04/2000,279.5,290.7583333,304.3291667
5563,26/04/2000,276.2,290.4298611,304
5564,27/04/2000,276,290.1017361,303.4791667
5565,28/04/2000,275.1,289.8052083,302.8583333
5566,1/05/2000,275.1,289.4913194,302.4125
5567,2/05/2000,275.5,289.1697917,301.9166667
5568,3/05/2000,275.6,288.8545139,301.3833333
5569,4/05/2000,280,288.60625,301.2375
5570,5/05/2000,280.8,288.3909722,301.2083333
5571,8/05/2000,277.9,288.1715278,300.9208333
5572,9/05/2000,276.3,287.9583333,300.625
5573,10/05/2000,277.6,287.7829861,300.4375
5574,11/05/2000,276.8,287.6048611,300.1791667
5575,12/05/2000,276.7,287.4288194,299.9416667
5576,15/05/2000,275.1,287.2805556,299.8458333
5577,16/05/2000,276,287.1791667,299.8458333
5578,17/05/2000,273.1,287.0184028,299.6833333
5579,18/05/2000,272.8,286.8357639,299.4958333
5580,19/05/2000,273.2,286.709375,299.3041667
5581,22/05/2000,274,286.5930556,299.1708333
5582,23/05/2000,274.1,286.4753472,298.675
5583,24/05/2000,273.7,286.3579861,298.0875
5584,25/05/2000,273.4,286.2444444,297.7083333
5585,26/05/2000,271.3,286.1267361,297.2916667
5586,29/05/2000,271.3,285.9916667,296.7666667
5587,30/05/2000,273.2,285.8347222,296.4666667
5588,31/05/2000,272.3,285.6697917,296.1
5589,1/06/2000,272.5,285.5395833,295.8875
5590,2/06/2000,281.6,285.475,296.3541667
5591,5/06/2000,283.3,285.3986111,297.2
5592,6/06/2000,288.4,285.3621528,298.5
5593,7/06/2000,284.1,285.2961806,299.4125
5594,8/06/2000,285.8,285.240625,300.3916667
5595,9/06/2000,284.4,285.1677083,301.2541667
5596,12/06/2000,284.6,285.0798611,302.1625
5597,13/06/2000,291.5,285.0381944,303.675
5598,14/06/2000,287.2,284.9600694,304.9958333
5599,15/06/2000,287.4,284.8944444,306.3375
5600,16/06/2000,290.1,284.8795139,307.75
5601,19/06/2000,285.9,284.8416667,308.8875
5602,20/06/2000,286.2,284.8211806,310.0291667
5603,21/06/2000,286.1,284.8215278,310.4
5604,22/06/2000,287.7,284.8555556,310.7666667
5605,23/06/2000,285.8,284.9229167,310.55
5606,26/06/2000,284.1,284.95625,310.5458333
5607,27/06/2000,283.8,284.9760417,310.3833333
5608,28/06/2000,288,285.0385417,310.6833333
5609,29/06/2000,289.8,285.1017361,311.1125
5610,30/06/2000,288.2,285.1618056,310.8333333
5611,3/07/2000,287.7,285.2201389,310.875
5612,4/07/2000,286.5,285.2649306,310.8
5613,5/07/2000,286.9,285.3104167,310.5291667
5614,6/07/2000,284.9,285.315625,310.4458333
5615,7/07/2000,282.9,285.3059028,310.1666667
5616,10/07/2000,284.1,285.3152778,310.0041667
5617,11/07/2000,282.9,285.2951389,309.6041667
5618,12/07/2000,280,285.2440972,309.1166667
5619,13/07/2000,280.8,285.1989583,308.8458333
5620,14/07/2000,280.3,285.15,308.55
5621,17/07/2000,282.5,285.1163194,308.0875
5622,18/07/2000,282.8,285.0597222,307.5041667
5623,19/07/2000,279.2,284.9829861,306.7583333
5624,20/07/2000,279.4,284.9072917,306.0666667
5625,21/07/2000,279.3,284.83125,305.4666667
5626,24/07/2000,279.8,284.8190972,304.875
5627,25/07/2000,279.7,284.8138889,304.4416667
5628,26/07/2000,279.4,284.8138889,304.1541667
5629,27/07/2000,279.9,284.7982639,303.8
5630,28/07/2000,278.1,284.7739583,303.4041667
5631,31/07/2000,276.8,284.7357639,303.1375
5632,1/08/2000,277.6,284.7034722,302.8708333
5633,2/08/2000,277.6,284.6722222,302.65
5634,3/08/2000,275.5,284.6180556,302.0708333
5635,4/08/2000,274,284.5388889,301.3375
5636,7/08/2000,273.2,284.4513889,300.8375
5637,8/08/2000,273.1,284.3503472,300.3166667
5638,9/08/2000,272,284.2385417,299.7083333
5639,10/08/2000,272.2,284.1305556,299.0791667
5640,11/08/2000,272.7,284.0298611,298.4958333
5641,14/08/2000,275.5,283.9427083,298.1666667
5642,15/08/2000,274.2,283.8611111,297.6916667
5643,16/08/2000,276.4,283.7972222,297.5458333
5644,17/08/2000,277.2,283.7309028,297.5833333
5645,18/08/2000,275.6,283.6774306,297.4166667
